UTC Time at End of Hour,Demand (MW),Net Generation (MW)
2015-07-01,332936.0,314454.0
2015-07-02,523087.0,452074.0
2015-07-03,509565.0,430395.0
2015-07-04,491571.0,416511.0
2015-07-05,492160.0,406388.0
2015-07-06,490529.0,418164.0
2015-07-07,514880.0,431460.0
2015-07-08,511864.0,427589.0
2015-07-09,491526.0,414240.0
2015-07-10,474200.0,393841.0
2015-07-11,478383.0,441056.0
2015-07-12,484877.0,386662.0
2015-07-13,510420.0,420730.0
2015-07-14,526500.0,432035.0
2015-07-15,512629.0,483899.0
2015-07-16,518987.0,489744.0
2015-07-17,520043.0,444509.0
2015-07-18,492989.0,403956.0
2015-07-19,466654.0,387782.0
2015-07-20,497864.0,420667.0
2015-07-21,510562.0,476259.0
2015-07-22,515180.0,424657.0
2015-07-23,508982.0,418490.0
2015-07-24,516566.0,421312.0
2015-07-25,510765.0,419510.0
2015-07-26,497387.0,449286.0
2015-07-27,516186.0,471358.0
2015-07-28,535788.0,443282.0
2015-07-29,518868.0,441189.0
2015-07-30,505653.0,493603.0
2015-07-31,532443.0,459766.0
2015-08-01,495226.0,414871.0
2015-08-02,507462.0,414821.0
2015-08-03,527347.0,433197.0
2015-08-04,537112.0,428138.0
2015-08-05,542543.0,440488.0
2015-08-06,544867.0,449512.0
2015-08-07,529061.0,448862.0
2015-08-08,502378.0,407216.0
2015-08-09,505787.0,400682.0
2015-08-10,521901.0,423632.0
2015-08-11,514780.0,424048.0
2015-08-12,499378.0,428641.0
2015-08-13,539160.0,459160.0
2015-08-14,559097.6,467246.0
2015-08-15,557638.0,499240.0
2015-08-16,558592.0,446401.0
2015-08-17,559097.6,522815.0
2015-08-18,547188.0,452430.0
2015-08-19,531315.0,500627.0
2015-08-20,533755.0,498932.0
2015-08-21,535718.0,510401.0
2015-08-22,530300.0,505867.0
2015-08-23,511168.0,476224.0
2015-08-24,526477.0,495210.0
2015-08-25,521546.0,501914.0
2015-08-26,501860.0,488884.0
2015-08-27,525260.0,510988.0
2015-08-28,506359.0,483821.0
2015-08-29,521615.0,484792.0
2015-08-30,511924.0,469253.0
2015-08-31,523513.0,482712.0
2015-09-01,507427.0,480597.0
2015-09-02,505205.0,480541.0
2015-09-03,495527.0,466228.0
2015-09-04,472853.0,443211.0
2015-09-05,460492.0,416491.0
2015-09-06,469627.0,410542.0
2015-09-07,484100.0,423807.0
2015-09-08,500214.0,454598.0
2015-09-09,495765.0,474757.0
2015-09-10,483165.0,479647.0
2015-09-11,475014.0,472077.0
2015-09-12,493845.0,485515.0
2015-09-13,496982.0,472096.0
2015-09-14,490022.0,467668.0
2015-09-15,485951.0,467384.0
2015-09-16,480413.0,453948.0
2015-09-17,474777.0,441415.0
2015-09-18,475372.0,437127.0
2015-09-19,464787.0,436531.0
2015-09-20,474632.0,447615.0
2015-09-21,481208.0,473006.0
2015-09-22,445365.0,437392.0
2015-09-23,450942.0,440655.0
2015-09-24,477133.0,463262.0
2015-09-25,485560.0,466422.0
2015-09-26,479224.0,453845.0
2015-09-27,468584.0,440249.0
2015-09-28,485276.0,457418.0
2015-09-29,486654.0,449135.0
2015-09-30,487888.0,454125.0
2015-10-01,484707.0,448315.0
2015-10-02,470779.0,435222.0
2015-10-03,432692.0,400092.0
2015-10-04,421814.0,391868.0
2015-10-05,426631.0,404073.0
2015-10-06,410085.0,391544.0
2015-10-07,391967.0,383664.0
2015-10-08,403919.0,406231.0
2015-10-09,425222.0,425583.0
2015-10-10,421709.0,407019.0
2015-10-11,422270.0,387582.0
2015-10-12,437536.0,414077.0
2015-10-13,443487.0,429924.0
2015-10-14,447124.0,425930.0
2015-10-15,429532.0,410219.0
2015-10-16,440762.0,404388.0
2015-10-17,404591.0,363777.0
2015-10-18,406089.0,358199.0
2015-10-19,411556.0,368262.0
2015-10-20,407696.0,359351.0
2015-10-21,385963.0,352437.0
2015-10-22,385727.0,362359.0
2015-10-23,387504.0,360988.0
2015-10-24,384954.0,348615.0
2015-10-25,385372.0,337995.0
2015-10-26,398458.0,351160.0
2015-10-27,400494.0,354146.0
2015-10-28,394524.0,355921.0
2015-10-29,393170.0,345331.0
2015-10-30,381655.0,333167.0
2015-10-31,371612.0,315471.0
2015-11-01,368003.0,289205.0
2015-11-02,382279.0,311502.0
2015-11-03,386306.0,335675.0
2015-11-04,378779.0,339174.0
2015-11-05,377008.0,337063.0
2015-11-06,377206.0,334222.0
2015-11-07,369980.0,318590.0
2015-11-08,366861.0,305632.0
2015-11-09,377502.0,319351.0
2015-11-10,379062.0,329174.0
2015-11-11,384247.0,340742.0
2015-11-12,384956.0,340233.0
2015-11-13,383097.0,339056.0
2015-11-14,376844.0,327910.0
2015-11-15,371533.0,319266.0
2015-11-16,383649.0,329574.0
2015-11-17,394826.0,352185.0
2015-11-18,392993.0,358352.0
2015-11-19,390756.0,354588.0
2015-11-20,385226.0,357896.0
2015-11-21,375196.0,347423.0
2015-11-22,374942.0,237269.0
2015-11-23,381305.0,297061.0
2015-11-24,385255.0,348660.0
2015-11-25,382783.0,347109.0
2015-11-26,377469.0,326717.0
2015-11-27,374698.0,325260.0
2015-11-28,385846.0,346143.0
2015-11-29,386753.0,335905.0
2015-11-30,405037.0,365230.0
2015-12-01,413612.0,377055.0
2015-12-02,415490.0,356715.0
2015-12-03,406068.0,344593.0
2015-12-04,398778.0,320335.0
2015-12-05,388463.0,323796.0
2015-12-06,386720.0,322794.0
2015-12-07,393446.0,336047.0
2015-12-08,397812.0,349574.0
2015-12-09,397846.0,351863.0
2015-12-10,394013.0,349599.0
2015-12-11,392380.0,350877.0
2015-12-12,393759.0,331618.0
2015-12-13,402041.0,330575.0
2015-12-14,415892.0,347680.0
2015-12-15,431932.0,373677.0
2015-12-16,437994.0,382417.0
2015-12-17,439384.0,389617.0
2015-12-18,433012.0,382256.0
2015-12-19,408709.0,355642.0
2015-12-20,396620.0,337811.0
2015-12-21,406654.0,348983.0
2015-12-22,417040.0,355572.0
2015-12-23,405976.0,348147.0
2015-12-24,396758.0,344159.0
2015-12-25,381381.0,333470.0
2015-12-26,399986.0,347684.0
2015-12-27,417953.0,361489.0
2015-12-28,423010.0,369707.0
2015-12-29,423515.0,377258.0
2015-12-30,427961.0,377354.0
2015-12-31,425044.0,377440.0
2016-01-01,437700.0,347952.0
2016-01-02,439055.0,329500.0
2016-01-03,432445.0,322835.0
2016-01-04,441644.0,328657.0
2016-01-05,452040.0,350013.0
2016-01-06,448090.0,350360.0
2016-01-07,458029.0,372810.0
2016-01-08,468658.0,381779.0
2016-01-09,456969.0,365652.0
2016-01-10,453982.0,356752.0
2016-01-11,463113.0,358902.0
2016-01-12,468217.0,354589.0
2016-01-13,461922.0,348178.0
2016-01-14,458561.0,344376.0
2016-01-15,460806.0,348359.0
2016-01-16,454220.0,345955.0
2016-01-17,437746.0,323650.0
2016-01-18,443119.0,325944.0
2016-01-19,445299.0,339895.0
2016-01-20,432390.0,315894.0
2016-01-21,435057.0,329060.0
2016-01-22,439254.0,333729.0
2016-01-23,427574.0,318407.0
2016-01-24,421168.0,306027.0
2016-01-25,435432.0,324042.0
2016-01-26,441422.0,329992.0
2016-01-27,447655.0,336424.0
2016-01-28,442061.0,332066.0
2016-01-29,438477.0,328120.0
2016-01-30,425793.0,313700.0
2016-01-31,413968.0,298325.0
2016-02-01,440014.0,320946.0
2016-02-02,468035.0,347986.0
2016-02-03,472582.0,345288.0
2016-02-04,471873.0,350804.0
2016-02-05,431689.0,317335.0
2016-02-06,438294.0,299431.0
2016-02-07,426179.0,294112.0
2016-02-08,423855.0,295522.0
2016-02-09,425194.0,303107.0
2016-02-10,425022.0,298071.0
2016-02-11,424833.0,304570.0
2016-02-12,424403.0,305981.0
2016-02-13,414068.0,289140.0
2016-02-14,406978.0,276502.0
2016-02-15,414300.0,288589.0
2016-02-16,421533.0,289417.0
2016-02-17,422293.0,289116.0
2016-02-18,423605.0,300532.0
2016-02-19,420830.0,292484.0
2016-02-20,410668.0,275866.0
2016-02-21,405519.0,275892.0
2016-02-22,415935.0,289603.0
2016-02-23,420180.0,297196.0
2016-02-24,426363.0,301914.0
2016-02-25,422605.0,300517.0
2016-02-26,422559.0,299845.0
2016-02-27,412568.0,288037.0
2016-02-28,406154.0,282276.0
2016-02-29,415554.0,293238.0
2016-03-01,421498.0,301858.0
2016-03-02,423092.0,304124.0
2016-03-03,425115.0,307374.0
2016-03-04,424510.0,306883.0
2016-03-05,414036.0,292796.0
2016-03-06,406289.0,279051.0
2016-03-07,412610.0,292367.0
2016-03-08,414627.0,287652.0
2016-03-09,414025.0,292663.0
2016-03-10,415834.0,292198.0
2016-03-11,419112.0,301753.0
2016-03-12,406690.0,287829.0
2016-03-13,401086.0,275939.0
2016-03-14,409719.0,290976.0
2016-03-15,417923.0,295446.0
2016-03-16,419797.0,298843.0
2016-03-17,422019.0,301603.0
2016-03-18,422118.0,308227.0
2016-03-19,416742.0,295981.0
2016-03-20,417197.0,284128.0
2016-03-21,429120.0,294091.0
2016-03-22,432102.0,304375.0
2016-03-23,419624.0,286095.0
2016-03-24,419500.0,286563.0
2016-03-25,417975.0,279995.0
2016-03-26,414425.0,282468.0
2016-03-27,411033.0,278006.0
2016-03-28,420487.0,288533.0
2016-03-29,422476.0,299381.0
2016-03-30,417619.0,300882.0
2016-03-31,422467.0,298040.0
2016-04-01,417955.0,287241.0
2016-04-02,412461.0,275867.0
2016-04-03,411648.0,278093.0
2016-04-04,429342.0,298889.0
2016-04-05,436439.0,309535.0
2016-04-06,439521.0,314781.0
2016-04-07,445766.0,322915.0
2016-04-08,436074.0,311674.0
2016-04-09,420906.0,282767.0
2016-04-10,412664.0,268659.0
2016-04-11,413214.0,276765.0
2016-04-12,423177.0,280752.0
2016-04-13,424695.0,276328.0
2016-04-14,435847.0,286260.0
2016-04-15,435521.0,284651.0
2016-04-16,413657.0,263160.0
2016-04-17,411486.0,268747.0
2016-04-18,424883.0,288644.0
2016-04-19,431071.0,299443.0
2016-04-20,439450.0,307093.0
2016-04-21,450280.0,319922.0
2016-04-22,457994.0,318892.0
2016-04-23,448389.0,297306.0
2016-04-24,426880.0,273018.0
2016-04-25,435156.0,288895.0
2016-04-26,423359.0,279216.0
2016-04-27,425188.0,282694.0
2016-04-28,428355.0,289817.0
2016-04-29,424226.0,284064.0
2016-04-30,419242.0,273248.0
2016-05-01,408380.0,262767.0
2016-05-02,427034.0,295481.0
2016-05-03,443736.0,321997.0
2016-05-04,462295.0,336672.0
2016-05-05,473437.0,336341.0
2016-05-06,453481.0,318215.0
2016-05-07,420422.0,267447.0
2016-05-08,416349.0,257358.0
2016-05-09,425488.0,265488.0
2016-05-10,441758.0,285713.0
2016-05-11,452482.0,305618.0
2016-05-12,465526.0,334653.0
2016-05-13,480386.0,342674.0
2016-05-14,480577.0,332454.0
2016-05-15,463025.0,307216.0
2016-05-16,460869.0,308853.0
2016-05-17,459183.0,326518.0
2016-05-18,451398.0,333474.0
2016-05-19,457282.0,350287.0
2016-05-20,477821.0,361063.0
2016-05-21,463799.0,334067.0
2016-05-22,445990.0,313947.0
2016-05-23,454186.0,326287.0
2016-05-24,460648.0,340366.0
2016-05-25,456706.0,330138.0
2016-05-26,453523.0,326314.0
2016-05-27,454551.0,335218.0
2016-05-28,458378.0,337479.0
2016-05-29,462692.0,341349.0
2016-05-30,463054.0,352336.0
2016-05-31,473538.0,372669.0
2016-06-01,491989.0,396861.0
2016-06-02,507603.0,409935.0
2016-06-03,532955.0,438380.0
2016-06-04,543424.0,451652.0
2016-06-05,544171.0,441929.0
2016-06-06,554791.0,450515.0
2016-06-07,548194.0,443872.0
2016-06-08,549660.0,449936.0
2016-06-09,558328.0,449617.0
2016-06-10,548881.0,431114.0
2016-06-11,520365.0,400492.0
2016-06-12,505764.0,388165.0
2016-06-13,514064.0,398904.0
2016-06-14,506241.0,386667.0
2016-06-15,506867.0,393854.0
2016-06-16,516217.0,408386.0
2016-06-17,523551.0,432804.0
2016-06-18,529691.0,436246.0
2016-06-19,562313.0,455313.0
2016-06-20,581993.0,499313.0
2016-06-21,581993.0,495616.0
2016-06-22,581993.0,484781.0
2016-06-23,581993.0,487533.0
2016-06-24,575367.0,455381.0
2016-06-25,560684.0,432813.0
2016-06-26,550134.0,430476.0
2016-06-27,561984.0,444083.0
2016-06-28,581993.0,495412.0
2016-06-29,581993.0,505085.0
2016-06-30,551733.0,462077.0
2016-07-01,485649.0,443322.0
2016-07-02,459692.0,437326.0
2016-07-03,479127.0,439522.0
2016-07-04,496538.0,452263.0
2016-07-05,504114.0,460928.0
2016-07-06,515894.0,465579.0
2016-07-07,517319.0,469299.0
2016-07-08,516067.0,476934.0
2016-07-09,514753.0,478365.0
2016-07-10,512546.0,463496.0
2016-07-11,514942.0,460243.0
2016-07-12,507200.0,450626.0
2016-07-13,516938.0,459619.0
2016-07-14,533364.0,478763.0
2016-07-15,537630.0,471463.0
2016-07-16,531730.0,469814.0
2016-07-17,517181.0,456857.0
2016-07-18,515032.0,468135.0
2016-07-19,521510.0,473876.0
2016-07-20,526117.0,474588.0
2016-07-21,537347.0,491823.0
2016-07-22,558426.0,502544.0
2016-07-23,545456.0,489545.0
2016-07-24,538189.0,482738.0
2016-07-25,538927.0,497797.0
2016-07-26,541751.0,493233.0
2016-07-27,556925.0,497787.0
2016-07-28,553334.0,494852.0
2016-07-29,560009.0,508963.0
2016-07-30,503439.0,457953.0
2016-07-31,494223.0,446532.0
2016-08-01,492817.0,455342.0
2016-08-02,501491.0,471563.0
2016-08-03,480307.0,454364.0
2016-08-04,487880.0,459976.0
2016-08-05,489228.0,458458.0
2016-08-06,484343.0,430770.0
2016-08-07,502390.0,442778.0
2016-08-08,518140.0,465536.0
2016-08-09,510464.0,463949.0
2016-08-10,490628.0,461299.0
2016-08-11,490652.0,452282.0
2016-08-12,503120.0,465245.0
2016-08-13,497642.0,452832.0
2016-08-14,486068.0,441210.0
2016-08-15,507804.0,465025.0
2016-08-16,521761.0,468500.0
2016-08-17,519186.0,465986.0
2016-08-18,507361.0,461886.0
2016-08-19,493768.0,450719.0
2016-08-20,475654.0,436139.0
2016-08-21,450348.0,408792.0
2016-08-22,461016.0,419113.0
2016-08-23,457127.0,422306.0
2016-08-24,463645.0,434451.0
2016-08-25,466814.0,441112.0
2016-08-26,474628.0,444128.0
2016-08-27,454767.0,419089.0
2016-08-28,434898.0,392690.0
2016-08-29,462858.0,429769.0
2016-08-30,485341.0,466919.0
2016-08-31,491816.0,469441.0
2016-09-01,501482.0,469676.0
2016-09-02,497630.0,457223.0
2016-09-03,482798.0,436201.0
2016-09-04,449529.0,396447.0
2016-09-05,443885.0,392250.0
2016-09-06,462364.0,420423.0
2016-09-07,459919.0,424490.0
2016-09-08,440886.0,400584.0
2016-09-09,463769.0,414655.0
2016-09-10,461931.0,406069.0
2016-09-11,457023.0,396216.0
2016-09-12,465319.0,405729.0
2016-09-13,452302.0,391281.0
2016-09-14,444963.0,391472.0
2016-09-15,435766.0,388320.0
2016-09-16,425364.0,381337.0
2016-09-17,418913.0,381224.0
2016-09-18,424356.0,382641.0
2016-09-19,442739.0,405316.0
2016-09-20,449060.0,416351.0
2016-09-21,448009.0,409157.0
2016-09-22,456476.0,390478.0
2016-09-23,417783.0,353001.0
2016-09-24,383197.0,331678.0
2016-09-25,390087.0,352971.0
2016-09-26,414417.0,393026.0
2016-09-27,399364.0,384735.0
2016-09-28,416103.0,400965.0
2016-09-29,433121.0,411243.0
2016-09-30,432604.0,406952.0
2016-10-01,421047.0,388507.0
2016-10-02,403308.0,366586.0
2016-10-03,396589.0,359616.0
2016-10-04,381638.0,345392.0
2016-10-05,382974.0,348733.0
2016-10-06,391885.0,362525.0
2016-10-07,393409.0,362986.0
2016-10-08,405985.0,359520.0
2016-10-09,404178.0,347104.0
2016-10-10,416277.0,381897.0
2016-10-11,416457.0,377856.0
2016-10-12,405948.0,356898.0
2016-10-13,396267.0,341804.0
2016-10-14,397276.0,341598.0
2016-10-15,393764.0,336591.0
2016-10-16,387732.0,330522.0
2016-10-17,397540.0,347981.0
2016-10-18,401884.0,354309.0
2016-10-19,397156.0,361756.0
2016-10-20,400421.0,371134.0
2016-10-21,406770.0,372208.0
2016-10-22,402475.0,360200.0
2016-10-23,397927.0,347481.0
2016-10-24,404750.0,360446.0
2016-10-25,409968.0,372053.0
2016-10-26,408130.0,379007.0
2016-10-27,415086.0,386380.0
2016-10-28,418047.0,382337.0
2016-10-29,401797.0,358171.0
2016-10-30,394435.0,351124.0
2016-10-31,397131.0,350913.0
2016-11-01,383364.0,324490.0
2016-11-02,376343.0,313882.0
2016-11-03,379906.0,326578.0
2016-11-04,369757.0,317844.0
2016-11-05,365717.0,316848.0
2016-11-06,360945.0,296927.0
2016-11-07,379933.0,320957.0
2016-11-08,378355.0,339516.0
2016-11-09,378976.0,337226.0
2016-11-10,369645.0,326422.0
2016-11-11,367458.0,324401.0
2016-11-12,361250.0,313209.0
2016-11-13,355744.0,303406.0
2016-11-14,370183.0,316268.0
2016-11-15,368804.0,319676.0
2016-11-16,366852.0,311942.0
2016-11-17,362864.0,305334.0
2016-11-18,362758.0,314599.0
2016-11-19,356250.0,303863.0
2016-11-20,354894.0,294072.0
2016-11-21,363951.0,304989.0
2016-11-22,363867.0,306189.0
2016-11-23,364252.0,316022.0
2016-11-24,358612.0,298103.0
2016-11-25,346215.0,286280.0
2016-11-26,340552.0,287155.0
2016-11-27,352926.0,292280.0
2016-11-28,373226.0,317723.0
2016-11-29,381223.0,332238.0
2016-11-30,388072.0,338714.0
2016-12-01,390539.0,328537.0
2016-12-02,386541.0,328681.0
2016-12-03,378530.0,317266.0
2016-12-04,368978.0,307267.0
2016-12-05,384151.0,322678.0
2016-12-06,383314.0,339263.0
2016-12-07,380162.0,348613.0
2016-12-08,384503.0,357478.0
2016-12-09,383896.0,344606.0
2016-12-10,372245.0,322657.0
2016-12-11,362122.0,304001.0
2016-12-12,371334.0,321744.0
2016-12-13,373688.0,338493.0
2016-12-14,370478.0,333222.0
2016-12-15,371116.0,337577.0
2016-12-16,370538.0,333401.0
2016-12-17,362660.0,331444.0
2016-12-18,376599.0,335177.0
2016-12-19,389475.0,343938.0
2016-12-20,384950.0,344625.0
2016-12-21,377121.0,326339.0
2016-12-22,377375.0,333071.0
2016-12-23,371625.0,327651.0
2016-12-24,372538.0,319619.0
2016-12-25,373663.0,323340.0
2016-12-26,379765.0,325295.0
2016-12-27,385031.0,335478.0
2016-12-28,379840.0,330123.0
2016-12-29,377518.0,332972.0
2016-12-30,371825.0,330754.0
2016-12-31,364642.0,319729.0
2017-01-01,403023.0,308853.0
2017-01-02,435910.0,325011.0
2017-01-03,448369.0,352494.0
2017-01-04,441665.0,333828.0
2017-01-05,440026.0,329415.0
2017-01-06,419147.0,313326.0
2017-01-07,407532.0,308170.0
2017-01-08,430798.0,311458.0
2017-01-09,435784.0,312816.0
2017-01-10,438276.0,313406.0
2017-01-11,434801.0,316046.0
2017-01-12,419681.0,322098.0
2017-01-13,437702.0,340335.0
2017-01-14,427392.0,320127.0
2017-01-15,428566.0,313420.0
2017-01-16,435814.0,312614.0
2017-01-17,444854.0,328532.0
2017-01-18,442515.0,330091.0
2017-01-19,447583.0,332858.0
2017-01-20,454487.0,340027.0
2017-01-21,446091.0,323598.0
2017-01-22,440500.0,313335.0
2017-01-23,441134.0,314650.0
2017-01-24,448249.0,336738.0
2017-01-25,461447.0,340864.0
2017-01-26,465276.0,345598.0
2017-01-27,461143.0,339823.0
2017-01-28,453320.0,323942.0
2017-01-29,434186.0,304671.0
2017-01-30,430170.0,309171.0
2017-01-31,431788.0,313832.0
2017-02-01,430918.0,315268.0
2017-02-02,411390.0,310943.0
2017-02-03,427136.0,322116.0
2017-02-04,418072.0,304144.0
2017-02-05,411396.0,294251.0
2017-02-06,417563.0,302130.0
2017-02-07,423527.0,308650.0
2017-02-08,420913.0,303695.0
2017-02-09,416673.0,294093.0
2017-02-10,418722.0,293710.0
2017-02-11,412554.0,290551.0
2017-02-12,417148.0,284831.0
2017-02-13,422450.0,294533.0
2017-02-14,425269.0,306326.0
2017-02-15,421836.0,292865.0
2017-02-16,423308.0,292636.0
2017-02-17,421262.0,284011.0
2017-02-18,414857.0,282470.0
2017-02-19,418468.0,286924.0
2017-02-20,418591.0,291092.0
2017-02-21,421114.0,295962.0
2017-02-22,419732.0,293176.0
2017-02-23,419607.0,295481.0
2017-02-24,431961.0,311502.0
2017-02-25,429269.0,306140.0
2017-02-26,415055.0,291321.0
2017-02-27,429817.0,308198.0
2017-02-28,432277.0,303977.0
2017-03-01,430279.0,305918.0
2017-03-02,430138.0,307609.0
2017-03-03,425790.0,304410.0
2017-03-04,413995.0,288824.0
2017-03-05,410086.0,281449.0
2017-03-06,419141.0,290823.0
2017-03-07,426438.0,305391.0
2017-03-08,422790.0,299731.0
2017-03-09,422944.0,303054.0
2017-03-10,424480.0,302186.0
2017-03-11,418897.0,290729.0
2017-03-12,415534.0,279008.0
2017-03-13,427729.0,310543.0
2017-03-14,436180.0,313092.0
2017-03-15,439344.0,310235.0
2017-03-16,437605.0,298625.0
2017-03-17,442180.0,312621.0
2017-03-18,437919.0,307384.0
2017-03-19,437155.0,302080.0
2017-03-20,451548.0,324171.0
2017-03-21,456835.0,327145.0
2017-03-22,447796.0,312973.0
2017-03-23,430302.0,301083.0
2017-03-24,417505.0,283170.0
2017-03-25,412730.0,279171.0
2017-03-26,409243.0,277601.0
2017-03-27,423961.0,295227.0
2017-03-28,425931.0,292544.0
2017-03-29,425250.0,298059.0
2017-03-30,427059.0,300803.0
2017-03-31,428390.0,296355.0
2017-04-01,413457.0,281238.0
2017-04-02,406247.0,261895.0
2017-04-03,419975.0,282412.0
2017-04-04,426935.0,297818.0
2017-04-05,425746.0,302119.0
2017-04-06,433425.0,306840.0
2017-04-07,441296.0,312110.0
2017-04-08,431018.0,273788.0
2017-04-09,420924.0,254139.0
2017-04-10,424564.0,267106.0
2017-04-11,433239.0,294412.0
2017-04-12,439172.0,289127.0
2017-04-13,444283.0,292660.0
2017-04-14,444228.0,287951.0
2017-04-15,431188.0,277028.0
2017-04-16,426011.0,278167.0
2017-04-17,437240.0,293330.0
2017-04-18,449505.0,306955.0
2017-04-19,462052.0,316493.0
2017-04-20,454343.0,299993.0
2017-04-21,450990.0,304212.0
2017-04-22,447452.0,305781.0
2017-04-23,448766.0,300294.0
2017-04-24,466431.0,319620.0
2017-04-25,456037.0,312681.0
2017-04-26,444477.0,303929.0
2017-04-27,453685.0,316598.0
2017-04-28,456049.0,315094.0
2017-04-29,422661.0,283797.0
2017-04-30,416448.0,273551.0
2017-05-01,438435.0,292956.0
2017-05-02,457969.0,323741.0
2017-05-03,474175.0,344163.0
2017-05-04,490449.0,356525.0
2017-05-05,504167.0,357683.0
2017-05-06,495951.0,330470.0
2017-05-07,444976.0,284991.0
2017-05-08,430938.0,282646.0
2017-05-09,434585.0,303769.0
2017-05-10,420386.0,278320.0
2017-05-11,436950.0,292371.0
2017-05-12,469009.0,314830.0
2017-05-13,473600.0,304541.0
2017-05-14,457729.0,281881.0
2017-05-15,452041.0,284093.0
2017-05-16,435142.0,276461.0
2017-05-17,432169.0,274073.0
2017-05-18,445320.0,292823.0
2017-05-19,442140.0,302036.0
2017-05-20,443068.0,302250.0
2017-05-21,462534.0,321062.0
2017-05-22,495225.0,352712.0
2017-05-23,512617.0,372651.0
2017-05-24,515078.0,369980.0
2017-05-25,520495.0,369172.0
2017-05-26,494056.0,338501.0
2017-05-27,475474.0,320214.0
2017-05-28,475027.0,321882.0
2017-05-29,487917.0,340396.0
2017-05-30,503504.0,364711.0
2017-05-31,512783.0,369390.0
2017-06-01,503758.0,352303.0
2017-06-02,498749.0,368141.0
2017-06-03,511699.0,393988.0
2017-06-04,523260.0,391961.0
2017-06-05,544772.0,411395.0
2017-06-06,550760.0,420456.0
2017-06-07,543974.0,418874.0
2017-06-08,532541.0,397875.0
2017-06-09,531914.0,387758.0
2017-06-10,523731.0,378359.0
2017-06-11,502199.0,352024.0
2017-06-12,495141.0,349603.0
2017-06-13,485509.0,346794.0
2017-06-14,496073.0,360030.0
2017-06-15,517901.0,389297.0
2017-06-16,533799.0,408965.0
2017-06-17,538824.0,417074.0
2017-06-18,543209.0,423073.0
2017-06-19,581993.0,463805.0
2017-06-20,581993.0,474382.0
2017-06-21,581993.0,481887.0
2017-06-22,581993.0,475813.0
2017-06-23,581993.0,474182.0
2017-06-24,581993.0,466046.0
2017-06-25,581993.0,462942.0
2017-06-26,581993.0,454934.0
2017-06-27,581993.0,448494.0
2017-06-28,573093.0,437666.0
2017-06-29,571535.0,441286.0
2017-06-30,563003.0,441730.0
2017-07-01,513855.0,430628.0
2017-07-02,489315.0,428015.0
2017-07-03,513016.0,448104.0
2017-07-04,516075.0,459715.0
2017-07-05,525848.0,471213.0
2017-07-06,543820.0,483578.0
2017-07-07,555955.0,494801.0
2017-07-08,563263.0,498747.0
2017-07-09,525807.0,465961.0
2017-07-10,529385.0,474649.0
2017-07-11,524698.0,463862.0
2017-07-12,520936.0,461237.0
2017-07-13,530666.0,473370.0
2017-07-14,529357.0,472723.0
2017-07-15,511249.0,457202.0
2017-07-16,489502.0,439529.0
2017-07-17,486725.0,455473.0
2017-07-18,498842.0,463870.0
2017-07-19,495065.0,465844.0
2017-07-20,490861.0,453246.0
2017-07-21,500483.0,463952.0
2017-07-22,495165.0,457769.0
2017-07-23,478281.0,383432.0
2017-07-24,458205.0,400613.0
2017-07-25,476747.0,456642.0
2017-07-26,499442.0,472984.0
2017-07-27,515999.0,487015.0
2017-07-28,507058.0,463220.0
2017-07-29,482823.0,435705.0
2017-07-30,453492.0,394602.0
2017-07-31,499472.0,445951.0
2017-08-01,504336.0,451184.0
2017-08-02,486114.0,450478.0
2017-08-03,485110.0,459928.0
2017-08-04,480743.0,449668.0
2017-08-05,495326.0,448815.0
2017-08-06,484341.0,436971.0
2017-08-07,494165.0,450110.0
2017-08-08,484807.0,445294.0
2017-08-09,511042.0,464118.0
2017-08-10,525015.0,471243.0
2017-08-11,510883.0,463633.0
2017-08-12,503426.0,462166.0
2017-08-13,480087.0,420091.0
2017-08-14,495809.0,430159.0
2017-08-15,485024.0,427761.0
2017-08-16,464200.0,409139.0
2017-08-17,470599.0,426004.0
2017-08-18,475783.0,438937.0
2017-08-19,472153.0,427154.0
2017-08-20,465145.0,419948.0
2017-08-21,478017.0,444948.0
2017-08-22,493925.0,460324.0
2017-08-23,513721.0,471327.0
2017-08-24,481973.0,431201.0
2017-08-25,494491.0,450607.0
2017-08-26,504366.0,472682.0
2017-08-27,504273.0,472271.0
2017-08-28,522342.0,487053.0
2017-08-29,520284.0,495853.0
2017-08-30,515945.0,484057.0
2017-08-31,509281.0,477145.0
2017-09-01,497971.0,475839.0
2017-09-02,496573.0,470000.0
2017-09-03,472205.0,450216.0
2017-09-04,482859.0,447530.0
2017-09-05,501404.0,452015.0
2017-09-06,504335.0,450268.0
2017-09-07,498067.0,442569.0
2017-09-08,484167.0,435072.0
2017-09-09,457568.0,412521.0
2017-09-10,458601.0,415190.0
2017-09-11,498472.0,458685.0
2017-09-12,508493.0,453368.0
2017-09-13,507787.0,442365.0
2017-09-14,494245.0,426569.0
2017-09-15,460553.0,393133.0
2017-09-16,436692.0,364936.0
2017-09-17,434936.0,358046.0
2017-09-18,439285.0,364307.0
2017-09-19,443891.0,369518.0
2017-09-20,444052.0,367608.0
2017-09-21,442864.0,375025.0
2017-09-22,434560.0,369418.0
2017-09-23,400858.0,342103.0
2017-09-24,378674.0,322919.0
2017-09-25,383676.0,335675.0
2017-09-26,388381.0,351731.0
2017-09-27,394092.0,351903.0
2017-09-28,399099.0,354956.0
